COMPNOS,NatureCode,INCIDENT_TYPE_DESCRIPTION,MAIN_CRIMECODE,REPTDISTRICT,REPORTINGAREA,FROMDATE,WEAPONTYPE,Shooting,DOMESTIC,SHIFT,Year,Month,DAY_WEEK,UCRPART,X,Y,STREETNAME,XSTREETNAME,Location
120794419,PERGUN,ROBBERY,03xx,C11,350,12/19/12 18:47,Firearm,No,No,First,2012,12,Wednesday,Part One,775503.1605,2936076.358,ORCHARDFIELD ST,,"(42.30389635, -71.05884957)"
120794699,ARMROB,ROBBERY,03xx,C11,245,12/19/12 21:43,Firearm,No,No,First,2012,12,Wednesday,Part One,776613.1682,2941346.251,RAVEN ST,,"(42.31834135, -71.05464457)"
120795850,ROBIP ,ROBBERY,03xx,E5,720,12/20/12 12:39,Other,No,No,Day,2012,12,Thursday,Part One,748852.6889,2928157.103,CENTRE ST,,"(42.28250136, -71.15748453)"
120795894,ROBIP ,ROBBERY,03xx,E5,680,12/20/12 12:59,Other,No,No,Day,2012,12,Thursday,Part One,756406.3346,2929484.192,CORINTH ST,,"(42.28605636, -71.12954954)"
120796114,ALARMH,ROBBERY,03xx,A1,69,12/20/12 14:20,Unarmed,No,No,Day,2012,12,Thursday,Part One,772495.1137,2955089.529,BEACON ST,,"(42.35611134, -71.06961456)"
120796784,ROBIP ,ROBBERY,03xx,C11,248,12/20/12 19:36,Firearm,No,No,First,2012,12,Thursday,Part One,776249.0301,2939340.011,AUCKLAND ST,SAVIN HILL AV,"(42.31284136, -71.05602957)"
120804197,ABRPT ,ROBBERY,03xx,E13,912,12/20/12 21:30,Unarmed,No,No,First,2012,12,Thursday,Part One,763303.5691,2942918.688,CENTRE ST,,"(42.32283635, -71.10382955)"
120797109,ARMROB,ROBBERY,03xx,D4,153,12/20/12 22:15,Firearm,No,No,First,2012,12,Thursday,Part One,770578.3184,2950542.809,WARREN AV,W BROOKLINE ST,"(42.34366135, -71.07678956)"
120797688,ROBRPT,ROBBERY,03xx,D14,776,12/21/12 2:00,Other,No,No,Last,2012,12,Friday,Part One,751870.0851,2949643.082,COMMONWEALTH AV,,"(42.34142635, -71.14600453)"
120799637,ROBIP ,ROBBERY,03xx,B2,323,12/22/12 1:00,Unarmed,No,No,Last,2012,12,Saturday,Part One,769362.7478,2940423.979,QUINCY ST,WELDON ST,"(42.31591135, -71.08146956)"
120799744,ROBRPT,ROBBERY,03xx,C6,200,12/22/12 2:00,Knife,No,No,Last,2012,12,Saturday,Part One,775881.7799,2950165.218,W BROADWAY,DORCHESTER AV,"(42.34255135, -71.05717957)"
120800471,ARMROB,ROBBERY,03xx,B2,265,12/22/12 13:23,Firearm,No,No,Day,2012,12,Saturday,Part One,770353.996,2941968.672,BLUE HILL AV,,"(42.32013665, -71.07777631)"
120800624,IVPER ,ROBBERY,03xx,C11,335,12/22/12 14:05,Unarmed,No,No,Day,2012,12,Saturday,Part One,772848.3936,2937343.733,HAMILTON ST,CLARKSON ST,"(42.30741136, -71.06863957)"
120801014,ROBIP ,ROBBERY,03xx,D4,137,12/22/12 18:15,Other,No,No,First,2012,12,Saturday,Part One,770018.4438,2953058.235,NEWBURY ST,,"(42.35057135, -71.07881456)"
120801094,ARMROB,ROBBERY,03xx,C6,187,12/22/12 19:12,Firearm,No,No,First,2012,12,Saturday,Part One,775642.9486,2943819.304,HOWELL ST,,"(42.32514135, -71.05818456)"
120801154,ALARMP,ROBBERY,03xx,B2,288,12/22/12 19:35,Firearm,No,No,First,2012,12,Saturday,Part One,766676.8321,2945545.713,JOHN ELIOT SQ,,"(42.33000135, -71.09130955)"
120801324,ABIP  ,ROBBERY,03xx,D4,618,12/22/12 21:10,Unarmed,No,No,First,2012,12,Saturday,Part One,764377.5775,2949465.149,FENWAY,,"(42.34078635, -71.09974455)"
120801622,ARMROB,ROBBERY,03xx,C11,417,12/23/12 1:01,Knife,No,No,Last,2012,12,Sunday,Part One,772098.3196,2928876.74,WASHINGTON ST,,"(42.28418782, -71.07156968)"
120801807,HOMINV,ROBBERY,03xx,E13,584,12/23/12 2:46,Firearm,No,No,Last,2012,12,Sunday,Part One,763680.8354,2944367.212,BICKFORD AV,,"(42.32680635, -71.10240955)"
120802945,ARMROB,ROBBERY,03xx,C6,236,12/23/12 19:21,Firearm,No,No,First,2012,12,Sunday,Part One,774801.742,2942277.083,BOSTON ST,,"(42.32092135, -71.06132456)"
120803028,ARMROB,ROBBERY,03xx,C11,356,12/23/12 20:16,Firearm,No,No,First,2012,12,Sunday,Part One,775089.5518,2934447.067,DORCHESTER AV,,"(42.29943135, -71.06040956)"
120803112,ROBIP ,ROBBERY,03xx,D4,285,12/23/12 21:20,Unarmed,No,No,First,2012,12,Sunday,Part One,768484.2251,2948098.141,TREMONT ST,,"(42.33698135, -71.08457955)"
120803194,ABIP  ,ROBBERY,03xx,D4,591,12/23/12 22:19,Unarmed,No,No,First,2012,12,Sunday,Part One,765998.4019,2949460.056,FENWAY,FORSYTH WY,"(42.34075135, -71.09374955)"
120804041,ARMROB,ROBBERY,03xx,C11,390,12/24/12 12:20,Firearm,No,No,Day,2012,12,Monday,Part One,775054.7886,2928590.598,CARRUTH ST,MINOT ST,"(42.28336136, -71.06064957)"
120804662,ARMROB,ROBBERY,03xx,C11,449,12/24/12 19:00,Knife,No,No,First,2012,12,Monday,Part One,771847.6938,2931646.39,ASPINWALL RD,,"(42.29179136, -71.07244456)"
120804848,ARMROB,ROBBERY,03xx,C11,350,12/24/12 21:30,Knife,No,No,First,2012,12,Monday,Part One,771370.6685,2936417.957,OLNEY ST,GENEVA AV,"(42.30489136, -71.07411956)"
120806575,ARMROB,ROBBERY,03xx,A7,23,12/26/12 11:57,Unarmed,No,No,Day,2012,12,Wednesday,Part One,781871.3889,2962564.014,BENNINGTON ST,,"(42.37648634, -71.03477458)"
120806774,IVPER ,ROBBERY,03xx,C6,174,12/26/12 13:50,Knife,No,No,Day,2012,12,Wednesday,Part One,776519.5096,2945819.097,DORCHESTER ST,,"(42.33061635, -71.05490456)"
120807423,ARMROB,ROBBERY,03xx,C11,357,12/26/12 19:15,Firearm,No,No,First,2012,12,Wednesday,Part One,771804.1797,2934120.609,DAKOTA ST,WASHINGTON ST,"(42.29858136, -71.07255956)"
120807707,ROBIP ,ROBBERY,03xx,D4,159,12/26/12 22:03,Firearm,No,No,First,2012,12,Wednesday,Part One,772246.4914,2949978.995,UNION PARK,SHAWMUT AV,"(42.34209135, -71.07062956)"
120808943,ROBIP ,ROBBERY,03xx,D4,619,12/27/12 14:42,Unarmed,No,No,Day,2012,12,Thursday,Part One,767928.1373,2950147.163,SYMPHONY RD,ST STEPHEN ST,"(42.34261135, -71.08659956)"
120809541,HOMINV,ROBBERY,03xx,C11,248,12/27/12 19:55,Firearm,No,No,First,2012,12,Thursday,Part One,775974.2748,2939642.878,DORCHESTER AV,,"(42.31367635, -71.05703956)"
120809597,ROBIP ,ROBBERY,03xx,C11,366,12/27/12 20:20,Firearm,No,No,First,2012,12,Thursday,Part One,774351.7311,2930868.277,DORCHESTER AV,,"(42.28962136, -71.06320456)"
120810855,ROBRPT,ROBBERY,03xx,B2,280,12/28/12 12:55,Knife,No,No,Day,2012,12,Friday,Part One,769223.5749,2945641.874,HARRISON AV,PALMER ST,"(42.33023135, -71.08188956)"
120811834,ABIP  ,ROBBERY,03xx,E18,501,12/28/12 21:55,Other,No,No,First,2012,12,Friday,Part One,759274.6389,2927357.67,HYDE PARK AV,,"(42.28018636, -71.11898454)"
120812030,ROBIP ,ROBBERY,03xx,C11,350,12/29/12 0:18,Unarmed,No,No,Last,2012,12,Saturday,Part One,776016.7599,2935889.52,FENTON ST,,"(42.30337635, -71.05695457)"
120812109,LARCRT,ROBBERY,03xx,E13,948,12/29/12 0:30,Unarmed,No,No,Last,2012,12,Saturday,Part One,764171.1989,2941574.361,AMORY ST,,"(42.31913635, -71.10064455)"
120813326,CD19  ,ROBBERY,03xx,B2,257,12/29/12 16:43,Other,No,No,First,2012,12,Saturday,Part One,766034.7209,2948079.052,PARKER ST,RUGGLES ST,"(42.33696135, -71.09363955)"
120813358,ARMROB,ROBBERY,03xx,B2,330,12/29/12 17:45,Knife,No,No,First,2012,12,Saturday,Part One,769425.2045,2937618.215,GENEVA AV,NORMANDY ST,"(42.30821136, -71.08128956)"
120813728,ARMROB,ROBBERY,03xx,C11,365,12/29/12 21:30,Firearm,No,No,First,2012,12,Saturday,Part One,774434.7385,2931302.366,DORCHESTER AV,,"(42.29081136, -71.06288956)"
120814206,ARREST,ROBBERY,03xx,E5,722,12/30/12 5:00,Knife,No,No,Last,2012,12,Sunday,Part One,745902.9176,2924835.682,MORRELL ST,,"(42.2734191, -71.16843283)"
120814518,DISTRB,ROBBERY,03xx,B3,434,12/30/12 11:28,Unarmed,No,No,Day,2012,12,Sunday,Part One,770342.3044,2930213.997,NORFOLK ST,,"(42.28788136, -71.07803456)"
