INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I162022991,00301,Robbery,ROBBERY - STREET,C6,936,,2016-03-23 14:30:00,2016,3,Wednesday,14,Part One,D ST,42.33794261,-71.05184093,"(42.33794261, -71.05184093)"
I162022865,00361,Robbery,ROBBERY - OTHER,D14,795,,2016-02-02 09:30:00,2016,2,Tuesday,9,Part One,BRIGHTON AVE,42.35329808,-71.13504948,"(42.35329808, -71.13504948)"
I162022738,00301,Robbery,ROBBERY - STREET,B2,279,,2016-03-23 22:31:00,2016,3,Wednesday,22,Part One,HARRISON AVE,42.32929812,-71.08248425,"(42.32929812, -71.08248425)"
I162022708,00311,Robbery,ROBBERY - COMMERCIAL,E18,540,,2016-03-23 20:44:00,2016,3,Wednesday,20,Part One,RIVER ST,42.25050448,-71.13090444,"(42.25050448, -71.13090444)"
I162022617,00361,Robbery,ROBBERY - OTHER,D4,903,,2016-03-10 00:00:00,2016,3,Thursday,0,Part One,TROTTER CT,42.33596847,-71.08129856,"(42.33596847, -71.08129856)"
I162022576,00361,Robbery,ROBBERY - OTHER,C6,914,,2016-03-23 13:34:00,2016,3,Wednesday,13,Part One,OLD COLONY AVE,42.32557398,-71.0524813,"(42.32557398, -71.05248130)"
I162022448,00301,Robbery,ROBBERY - STREET,B2,237,,2016-03-23 01:31:00,2016,3,Wednesday,1,Part One,COLUMBIA RD,42.31988591,-71.06256311,"(42.31988591, -71.06256311)"
I162022408,00361,Robbery,ROBBERY - OTHER,B2,326,,2016-03-22 21:00:00,2016,3,Tuesday,21,Part One,DUNKELD ST,42.31277782,-71.07562922,"(42.31277782, -71.07562922)"
I162022385,00361,Robbery,ROBBERY - OTHER,B2,326,,2016-03-22 19:50:00,2016,3,Tuesday,19,Part One,FERNBORO ST,42.31186553,-71.07668603,"(42.31186553, -71.07668603)"
I162022350,00361,Robbery,ROBBERY - OTHER,B2,306,,2016-03-22 15:25:00,2016,3,Tuesday,15,Part One,CODMAN PARK,42.31904705,-71.09399992,"(42.31904705, -71.09399992)"
I162022337,00301,Robbery,ROBBERY - STREET,E13,912,,2016-03-22 18:01:00,2016,3,Tuesday,18,Part One,LAMARTINE ST,42.32214915,-71.10091019,"(42.32214915, -71.10091019)"
I162022271,00351,Robbery,ROBBERY - BANK,D4,623,,2016-03-22 13:31:00,2016,3,Tuesday,13,Part One,COMMONWEALTH AVE,42.34877575,-71.09606805,"(42.34877575, -71.09606805)"
I162022224,00301,Robbery,ROBBERY - STREET,B3,431,,2016-03-22 11:10:00,2016,3,Tuesday,11,Part One,IRMA ST,42.28702169,-71.08754609,"(42.28702169, -71.08754609)"
I162022187,00351,Robbery,ROBBERY - BANK,C6,214,,2016-03-22 08:54:00,2016,3,Tuesday,8,Part One,W BROADWAY,42.336112,-71.04665434,"(42.33611200, -71.04665434)"
I162022172,00311,Robbery,ROBBERY - COMMERCIAL,A7,22,,2016-03-22 08:38:00,2016,3,Tuesday,8,Part One,BENNINGTON ST,42.3764438,-71.03474021,"(42.37644380, -71.03474021)"
I162022134,00301,Robbery,ROBBERY - STREET,D4,153,,2016-03-21 23:50:00,2016,3,Monday,23,Part One,PEMBROKE ST,42.34252789,-71.07678918,"(42.34252789, -71.07678918)"
I162022122,00301,Robbery,ROBBERY - STREET,E13,302,,2016-03-21 22:31:00,2016,3,Monday,22,Part One,CENTRE ST,42.32283759,-71.10096723,"(42.32283759, -71.10096723)"
I162022114,00301,Robbery,ROBBERY - STREET,E5,941,,2016-03-21 21:35:00,2016,3,Monday,21,Part One,BROOKWAY RD,42.29255618,-71.11974225,"(42.29255618, -71.11974225)"
I162022026,00361,Robbery,ROBBERY - OTHER,B2,266,,2016-03-21 16:47:00,2016,3,Monday,16,Part One,BLUE HILL AVE,42.3247019,-71.07542683,"(42.32470190, -71.07542683)"
I162021990,00301,Robbery,ROBBERY - STREET,A1,102,,2016-03-21 12:30:00,2016,3,Monday,12,Part One,WINTER ST,42.35554806,-71.0607314,"(42.35554806, -71.06073140)"
I162021845,00301,Robbery,ROBBERY - STREET,D4,591,,2016-03-20 22:30:00,2016,3,Sunday,22,Part One,HEMENWAY ST,42.34428082,-71.08982188,"(42.34428082, -71.08982188)"
I162021840,00311,Robbery,ROBBERY - COMMERCIAL,E18,495,,2016-03-20 22:31:00,2016,3,Sunday,22,Part One,HYDE PARK AVE,42.26216909,-71.12185558,"(42.26216909, -71.12185558)"
I162021815,00311,Robbery,ROBBERY - COMMERCIAL,B2,311,,2016-03-20 20:20:00,2016,3,Sunday,20,Part One,BLUE HILL AVE,42.3160569,-71.07820017,"(42.31605690, -71.07820017)"
I162021726,00301,Robbery,ROBBERY - STREET,B3,450,,2016-03-20 14:37:00,2016,3,Sunday,14,Part One,WHITFIELD ST,42.29276044,-71.07486603,"(42.29276044, -71.07486603)"
I162021593,00301,Robbery,ROBBERY - STREET,B3,427,,2016-03-19 22:51:00,2016,3,Saturday,22,Part One,BABSON ST,42.27647573,-71.09256906,"(42.27647573, -71.09256906)"
I162021583,00301,Robbery,ROBBERY - STREET,B3,442,,2016-03-19 22:00:00,2016,3,Saturday,22,Part One,BERNARD ST,42.29243585,-71.07950617,"(42.29243585, -71.07950617)"
I162021550,00361,Robbery,ROBBERY - OTHER,C6,936,,2016-03-19 17:00:00,2016,3,Saturday,17,Part One,B ST,42.339621,-71.05533044,"(42.33962100, -71.05533044)"
I162021534,00371,Robbery,ROBBERY - HOME INVASION,D4,164,,2016-03-19 18:32:00,2016,3,Saturday,18,Part One,WASHINGTON ST,42.34334672,-71.06643142,"(42.34334672, -71.06643142)"
I162021354,00301,Robbery,ROBBERY - STREET,C11,340,,2016-03-19 05:35:00,2016,3,Saturday,5,Part One,MOUNT IDA RD,42.30666155,-71.0653566,"(42.30666155, -71.06535660)"
I162021338,00361,Robbery,ROBBERY - OTHER,A1,84,,2016-03-19 02:32:00,2016,3,Saturday,2,Part One,PRINCE ST,42.36475392,-71.05469547,"(42.36475392, -71.05469547)"
I162021286,00301,Robbery,ROBBERY - STREET,D4,631,,2016-03-18 22:02:00,2016,3,Friday,22,Part One,BEACON ST,42.34809445,-71.09992438,"(42.34809445, -71.09992438)"
I162021279,00301,Robbery,ROBBERY - STREET,B2,325,,2016-03-18 22:23:00,2016,3,Friday,22,Part One,WOODCLIFF ST,42.31580934,-71.07618683,"(42.31580934, -71.07618683)"
I162021237,00301,Robbery,ROBBERY - STREET,C11,340,,2016-03-18 19:54:00,2016,3,Friday,19,Part One,MOUNT IDA RD,42.30701194,-71.06557842,"(42.30701194, -71.06557842)"
I162021146,00301,Robbery,ROBBERY - STREET,D4,170,,2016-03-17 18:00:00,2016,3,Thursday,18,Part One,WASHINGTON ST,42.33675016,-71.07662788,"(42.33675016, -71.07662788)"
I162021068,00301,Robbery,ROBBERY - STREET,A1,111,,2016-03-17 14:00:00,2016,3,Thursday,14,Part One,MASON ST,42.35433504,-71.06319605,"(42.35433504, -71.06319605)"
I162021068,00361,Robbery,ROBBERY - OTHER,A1,111,,2016-03-17 14:00:00,2016,3,Thursday,14,Part One,MASON ST,42.35433504,-71.06319605,"(42.35433504, -71.06319605)"
I162021019,00301,Robbery,ROBBERY - STREET,D4,272,,2016-03-18 05:05:00,2016,3,Friday,5,Part One,E LENOX ST,42.33504938,-71.07879668,"(42.33504938, -71.07879668)"
I162021006,00301,Robbery,ROBBERY - STREET,A1,121,,2016-03-18 02:21:00,2016,3,Friday,2,Part One,TREMONT ST,42.34942864,-71.06536641,"(42.34942864, -71.06536641)"
I162020968,00361,Robbery,ROBBERY - OTHER,B3,426,,2016-03-17 21:55:00,2016,3,Thursday,21,Part One,RIVER ST,42.26871441,-71.09221139,"(42.26871441, -71.09221139)"
I162020958,00311,Robbery,ROBBERY - COMMERCIAL,A1,115,,2016-03-17 20:57:00,2016,3,Thursday,20,Part One,BOYLSTON ST,42.3523119,-71.0637051,"(42.35231190, -71.06370510)"
I162020683,00301,Robbery,ROBBERY - STREET,D4, ,,2016-03-16 21:30:00,2016,3,Wednesday,21,Part One,,,,"(0.00000000, 0.00000000)"
I162020659,00301,Robbery,ROBBERY - STREET,B3,469,,2016-03-16 18:11:00,2016,3,Wednesday,18,Part One,ITASCA ST,42.27815893,-71.09741228,"(42.27815893, -71.09741228)"
I162020507,00351,Robbery,ROBBERY - BANK,C6,213,,2016-03-16 13:13:00,2016,3,Wednesday,13,Part One,W BROADWAY,42.336112,-71.04665434,"(42.33611200, -71.04665434)"
I162020400,00301,Robbery,ROBBERY - STREET,B2, ,,2016-03-16 04:31:00,2016,3,Wednesday,4,Part One,,,,"(0.00000000, 0.00000000)"
I162020397,00301,Robbery,ROBBERY - STREET,B3,466,,2016-03-16 04:57:00,2016,3,Wednesday,4,Part One,BLUE HILL AVE,42.28389647,-71.09168024,"(42.28389647, -71.09168024)"
I162020378,00301,Robbery,ROBBERY - STREET,D4, ,,2016-03-15 23:32:00,2016,3,Tuesday,23,Part One,,,,"(0.00000000, 0.00000000)"
I162020336,00301,Robbery,ROBBERY - STREET,C6,200,,2016-03-15 19:44:00,2016,3,Tuesday,19,Part One,W BROADWAY,42.34234193,-71.05633276,"(42.34234193, -71.05633276)"
I162019788,00301,Robbery,ROBBERY - STREET,E13,634,,2016-03-13 23:21:00,2016,3,Sunday,23,Part One,MORAINE ST,42.31973262,-71.11275984,"(42.31973262, -71.11275984)"
I162019787,00361,Robbery,ROBBERY - OTHER,C6,219,,2016-03-13 23:52:00,2016,3,Sunday,23,Part One,E EIGHTH ST,42.33129745,-71.04864886,"(42.33129745, -71.04864886)"
I162019756,00301,Robbery,ROBBERY - STREET,A15,900,,2016-03-13 21:29:00,2016,3,Sunday,21,Part One,DECATUR ST,42.37829205,-71.05387024,"(42.37829205, -71.05387024)"
I162019748,00311,Robbery,ROBBERY - COMMERCIAL,A7,15,,2016-03-13 21:19:00,2016,3,Sunday,21,Part One,SARATOGA ST,42.38208102,-71.02170103,"(42.38208102, -71.02170103)"
I162019731,00361,Robbery,ROBBERY - OTHER,A1,116,,2016-03-13 18:52:00,2016,3,Sunday,18,Part One,BEACH ST,42.35125902,-71.06009371,"(42.35125902, -71.06009371)"
I162019574,00301,Robbery,ROBBERY - STREET,A1,100,,2016-03-13 07:14:00,2016,3,Sunday,7,Part One,STATE ST,42.35902548,-71.05567996,"(42.35902548, -71.05567996)"
I162019536,00361,Robbery,ROBBERY - OTHER,B2,238,,2016-03-13 01:23:00,2016,3,Sunday,1,Part One,DUDLEY TER,42.31814836,-71.06708346,"(42.31814836, -71.06708346)"
I162019536,00301,Robbery,ROBBERY - STREET,B2,238,,2016-03-13 01:23:00,2016,3,Sunday,1,Part One,DUDLEY TER,42.31814836,-71.06708346,"(42.31814836, -71.06708346)"
I162018141,00351,Robbery,ROBBERY - BANK,C11,389,,2016-03-08 08:39:00,2016,3,Tuesday,8,Part One,GALLIVAN BLVD,42.2825682,-71.05636435,"(42.28256820, -71.05636435)"
I162019242,00301,Robbery,ROBBERY - STREET,C11,357,,2016-03-12 01:50:00,2016,3,Saturday,1,Part One,,,,"(0.00000000, 0.00000000)"
I162019233,00301,Robbery,ROBBERY - STREET,B2,266,,2016-03-12 00:55:00,2016,3,Saturday,0,Part One,BLUE HILL AVE,42.3247019,-71.07542683,"(42.32470190, -71.07542683)"
I162019034,00301,Robbery,ROBBERY - STREET,B3,468,,2016-03-11 11:12:00,2016,3,Friday,11,Part One,BLUE HILL AVE,42.2777688,-71.09334841,"(42.27776880, -71.09334841)"
I162018977,00301,Robbery,ROBBERY - STREET,A1,112,,2016-03-11 04:34:00,2016,3,Friday,4,Part One,WASHINGTON ST,42.35358129,-71.06236665,"(42.35358129, -71.06236665)"
I162018975,00301,Robbery,ROBBERY - STREET,D4, ,,2016-03-11 03:40:00,2016,3,Friday,3,Part One,,,,"(0.00000000, 0.00000000)"
I162018952,00301,Robbery,ROBBERY - STREET,A7,30,,2016-03-10 22:34:00,2016,3,Thursday,22,Part One,LUBEC ST,42.37051363,-71.03336022,"(42.37051363, -71.03336022)"
I162018938,00301,Robbery,ROBBERY - STREET,A7,35,,2016-03-10 20:49:00,2016,3,Thursday,20,Part One,MARGINAL ST,42.36631989,-71.03821277,"(42.36631989, -71.03821277)"
I162018930,00301,Robbery,ROBBERY - STREET,A7,20,,2016-03-10 20:28:00,2016,3,Thursday,20,Part One,,,,"(0.00000000, 0.00000000)"
I162018890,00301,Robbery,ROBBERY - STREET,B2,320,,2016-03-10 17:59:00,2016,3,Thursday,17,Part One,CHENEY ST,42.30970016,-71.08582414,"(42.30970016, -71.08582414)"
I162018684,00301,Robbery,ROBBERY - STREET,E13,645,,2016-03-10 01:03:00,2016,3,Thursday,1,Part One,HARRIS AVE,42.31079545,-71.11209474,"(42.31079545, -71.11209474)"
I162018674,00301,Robbery,ROBBERY - STREET,D4,142,,2016-03-10 00:19:00,2016,3,Thursday,0,Part One,HEREFORD ST,42.34875218,-71.08564343,"(42.34875218, -71.08564343)"
I162018566,00301,Robbery,ROBBERY - STREET,A1,124,,2016-03-09 17:22:00,2016,3,Wednesday,17,Part One,HUDSON ST,42.34725924,-71.06177039,"(42.34725924, -71.06177039)"
I162018464,00301,Robbery,ROBBERY - STREET,B2, ,,2016-03-09 07:20:00,2016,3,Wednesday,7,Part One,,,,"(0.00000000, 0.00000000)"
I162018462,00301,Robbery,ROBBERY - STREET,C6,101,,2016-03-09 09:46:00,2016,3,Wednesday,9,Part One,BRADSTON ST,42.332354,-71.07138696,"(42.33235400, -71.07138696)"
I162018382,00301,Robbery,ROBBERY - STREET,B2,328,,2016-03-08 22:13:00,2016,3,Tuesday,22,Part One,LAWRENCE AVE,42.31136222,-71.07582056,"(42.31136222, -71.07582056)"
I162018373,00301,Robbery,ROBBERY - STREET,B2,328,,2016-03-08 21:54:00,2016,3,Tuesday,21,Part One,MAGNOLIA ST,42.3113948,-71.07384945,"(42.31139480, -71.07384945)"
I162018331,00301,Robbery,ROBBERY - STREET,D4, ,,2016-03-08 01:30:00,2016,3,Tuesday,1,Part One,,,,"(0.00000000, 0.00000000)"
I162018281,00301,Robbery,ROBBERY - STREET,E5,560,,2016-03-08 16:07:00,2016,3,Tuesday,16,Part One,POPLAR ST,42.28380231,-71.12836197,"(42.28380231, -71.12836197)"
I162018183,00301,Robbery,ROBBERY - STREET,B3,453,,2016-03-07 16:05:00,2016,3,Monday,16,Part One,WASHINGTON ST,42.29781963,-71.07270641,"(42.29781963, -71.07270641)"
I162018174,00301,Robbery,ROBBERY - STREET,B2,328,,2016-03-08 08:11:00,2016,3,Tuesday,8,Part One,MAGNOLIA ST,42.3113948,-71.07384945,"(42.31139480, -71.07384945)"
I162018123,00301,Robbery,ROBBERY - STREET,A1,111,,2016-03-08 02:50:00,2016,3,Tuesday,2,Part One,WEST ST,42.35459106,-71.0621901,"(42.35459106, -71.06219010)"
I162017989,00301,Robbery,ROBBERY - STREET,B3,442,,2016-03-07 17:04:00,2016,3,Monday,17,Part One,KERWIN ST,42.29331961,-71.08255952,"(42.29331961, -71.08255952)"
I162017858,00301,Robbery,ROBBERY - STREET,D14,796,,2016-03-07 08:52:00,2016,3,Monday,8,Part One,COMMONWEALTH AVE,42.35107111,-71.12570166,"(42.35107111, -71.12570166)"
I162017811,00301,Robbery,ROBBERY - STREET,C11,334,,2016-03-06 22:06:00,2016,3,Sunday,22,Part One,HANCOCK ST,42.31137073,-71.06282877,"(42.31137073, -71.06282877)"
I162017765,00301,Robbery,ROBBERY - STREET,A15,43,,2016-03-06 20:30:00,2016,3,Sunday,20,Part One,MEDFORD ST,42.37967066,-71.05894591,"(42.37967066, -71.05894591)"
I162017547,00301,Robbery,ROBBERY - STREET,D4,619,,2016-03-05 21:20:00,2016,3,Saturday,21,Part One,WESTLAND AVE,42.34355868,-71.08734146,"(42.34355868, -71.08734146)"
I162017435,00301,Robbery,ROBBERY - STREET,B2,601,,2016-03-05 13:42:00,2016,3,Saturday,13,Part One,BURNEY ST,42.33228462,-71.09931851,"(42.33228462, -71.09931851)"
I162017338,00301,Robbery,ROBBERY - STREET,B2,291,,2016-03-05 02:07:00,2016,3,Saturday,2,Part One,COLUMBUS AVE,42.32987323,-71.09590774,"(42.32987323, -71.09590774)"
I162017246,00301,Robbery,ROBBERY - STREET,C11,346,,2016-03-04 18:32:00,2016,3,Friday,18,Part One,MOUNT IDA RD,42.30480488,-71.06421426,"(42.30480488, -71.06421426)"
I162017149,00301,Robbery,ROBBERY - STREET,D4,145,,2016-03-04 12:01:00,2016,3,Friday,12,Part One,W NEWTON ST,42.34492261,-71.08109885,"(42.34492261, -71.08109885)"
I162017122,00361,Robbery,ROBBERY - OTHER,B2,178,,2016-03-03 21:00:00,2016,3,Thursday,21,Part One,MAGAZINE ST,42.32718652,-71.07013341,"(42.32718652, -71.07013341)"
I162017111,00351,Robbery,ROBBERY - BANK,C6,222,,2016-03-04 08:44:00,2016,3,Friday,8,Part One,E BROADWAY,42.33561661,-71.03641895,"(42.33561661, -71.03641895)"
I162017105,00371,Robbery,ROBBERY - HOME INVASION,B2,319,,2016-03-04 08:20:00,2016,3,Friday,8,Part One,MAPLE CT,42.30826483,-71.08598534,"(42.30826483, -71.08598534)"
I162017079,00301,Robbery,ROBBERY - STREET,D4, ,,2016-03-04 03:15:00,2016,3,Friday,3,Part One,,,,"(0.00000000, 0.00000000)"
I162016973,00301,Robbery,ROBBERY - STREET,D14,767,,2016-02-02 00:00:00,2016,2,Tuesday,0,Part One,SOLDIERS FIELD RD,42.35934409,-71.1538978,"(42.35934409, -71.15389780)"
I162016903,00361,Robbery,ROBBERY - OTHER,B2,288,,2016-03-03 12:51:00,2016,3,Thursday,12,Part One,WASHINGTON ST,42.32974821,-71.08454012,"(42.32974821, -71.08454012)"
I162016803,00301,Robbery,ROBBERY - STREET,D4,597,,2016-03-02 23:35:00,2016,3,Wednesday,23,Part One,NORTHAMPTON ST,42.33943469,-71.08179765,"(42.33943469, -71.08179765)"
I162016609,00361,Robbery,ROBBERY - OTHER,E13,906,,2016-03-02 09:45:00,2016,3,Wednesday,9,Part One,PLANT CT,42.3248775,-71.10316435,"(42.32487750, -71.10316435)"
I162016594,00371,Robbery,ROBBERY - HOME INVASION,D4,270,,2016-03-01 22:00:00,2016,3,Tuesday,22,Part One,HARRISON AVE,42.33455374,-71.07560801,"(42.33455374, -71.07560801)"
I162016535,00371,Robbery,ROBBERY - HOME INVASION,D4,620,,2016-03-01 22:49:00,2016,3,Tuesday,22,Part One,HAVILAND ST,42.3462714,-71.08872599,"(42.34627140, -71.08872599)"
I162016470,00311,Robbery,ROBBERY - COMMERCIAL,C11,364,,2016-03-01 17:46:00,2016,3,Tuesday,17,Part One,ADAMS ST,42.2944367,-71.05661774,"(42.29443670, -71.05661774)"
I162016430,00301,Robbery,ROBBERY - STREET,E13,508,,2016-03-01 15:53:00,2016,3,Tuesday,15,Part One,WALK HILL ST,42.29496605,-71.11572398,"(42.29496605, -71.11572398)"
I162016280,00361,Robbery,ROBBERY - OTHER,B2,911,,2016-03-01 05:26:00,2016,3,Tuesday,5,Part One,ANNUNCIATION RD,42.33506218,-71.09316781,"(42.33506218, -71.09316781)"
I162016274,00301,Robbery,ROBBERY - STREET,C11,253,,2016-03-01 03:43:00,2016,3,Tuesday,3,Part One,ELM ST,42.29999913,-71.05383633,"(42.29999913, -71.05383633)"
I162016227,00301,Robbery,ROBBERY - STREET,E5,564,,2016-02-29 21:12:00,2016,2,Monday,21,Part One,ARCHDALE RD,42.29277202,-71.12138967,"(42.29277202, -71.12138967)"
I162016221,00301,Robbery,ROBBERY - STREET,B2,320,,2016-02-29 20:52:00,2016,2,Monday,20,Part One,CHENEY ST,42.30970016,-71.08582414,"(42.30970016, -71.08582414)"
I162015961,00301,Robbery,ROBBERY - STREET,D4,150,,2016-02-29 06:00:00,2016,2,Monday,6,Part One,DARTMOUTH ST,42.34454529,-71.07458983,"(42.34454529, -71.07458983)"
I162015906,00301,Robbery,ROBBERY - STREET,B2,320,,2016-02-28 19:40:00,2016,2,Sunday,19,Part One,CHENEY ST,42.30970016,-71.08582414,"(42.30970016, -71.08582414)"
I162015853,00301,Robbery,ROBBERY - STREET,A7,31,,2016-02-28 15:50:00,2016,2,Sunday,15,Part One,BREMEN ST,42.37346135,-71.03356923,"(42.37346135, -71.03356923)"
I162015726,00361,Robbery,ROBBERY - OTHER,D4,625,,2016-02-28 02:00:00,2016,2,Sunday,2,Part One,QUEENSBERRY ST,42.34314406,-71.09589305,"(42.34314406, -71.09589305)"
I162015548,00301,Robbery,ROBBERY - STREET,B3,466,,2016-02-27 13:00:00,2016,2,Saturday,13,Part One,ORMOND ST,42.28295116,-71.09377542,"(42.28295116, -71.09377542)"
I162015460,00351,Robbery,ROBBERY - BANK,C6,213,,2016-02-27 09:26:00,2016,2,Saturday,9,Part One,W BROADWAY,42.336112,-71.04665434,"(42.33611200, -71.04665434)"
I162015415,00301,Robbery,ROBBERY - STREET,B3,417,,2016-02-27 02:26:00,2016,2,Saturday,2,Part One,ARMANDINE ST,42.28431486,-71.07410838,"(42.28431486, -71.07410838)"
I162015167,00301,Robbery,ROBBERY - STREET,E13,509,,2016-02-26 08:58:00,2016,2,Friday,8,Part One,WACHUSETT ST,42.29488322,-71.11501506,"(42.29488322, -71.11501506)"
I162015090,00301,Robbery,ROBBERY - STREET,A1,76,,2016-02-25 15:00:00,2016,2,Thursday,15,Part One,CANAL ST,42.36394509,-71.05942841,"(42.36394509, -71.05942841)"
I162015078,00301,Robbery,ROBBERY - STREET,D14,800,,2016-02-25 23:06:00,2016,2,Thursday,23,Part One,LINDEN ST,42.35540113,-71.13090649,"(42.35540113, -71.13090649)"
I162015059,00301,Robbery,ROBBERY - STREET,E13,582,,2016-02-25 21:15:00,2016,2,Thursday,21,Part One,CENTRE ST,42.322012,-71.109969,"(42.32201200, -71.10996900)"
I162015056,00301,Robbery,ROBBERY - STREET,B2,183,,2016-02-25 21:16:00,2016,2,Thursday,21,Part One,LEYLAND ST,42.32066147,-71.07067867,"(42.32066147, -71.07067867)"
I162015047,00301,Robbery,ROBBERY - STREET,D4, ,,2016-02-25 19:55:00,2016,2,Thursday,19,Part One,,,,"(0.00000000, 0.00000000)"
I162014998,00301,Robbery,ROBBERY - STREET,B3,450,,2016-02-25 17:25:00,2016,2,Thursday,17,Part One,TALBOT AVE,42.29041538,-71.07269542,"(42.29041538, -71.07269542)"
I162014910,00301,Robbery,ROBBERY - STREET,E13,948,,2016-02-25 12:34:00,2016,2,Thursday,12,Part One,AMORY ST,42.31915678,-71.10067583,"(42.31915678, -71.10067583)"
I162014836,00301,Robbery,ROBBERY - STREET,D14,795,,2016-02-24 14:00:00,2016,2,Wednesday,14,Part One,BRIGHTON AVE,42.35329808,-71.13504948,"(42.35329808, -71.13504948)"
I162014738,00301,Robbery,ROBBERY - STREET,A1,116,,2016-02-24 20:34:00,2016,2,Wednesday,20,Part One,HARRISON AVE,42.35115526,-71.06130589,"(42.35115526, -71.06130589)"
I162014259,00301,Robbery,ROBBERY - STREET,E13,636,,2016-02-23 02:28:00,2016,2,Tuesday,2,Part One,BELMORE TER,42.31922482,-71.11051574,"(42.31922482, -71.11051574)"
I162014258,00301,Robbery,ROBBERY - STREET,A1, ,,2016-02-23 02:15:00,2016,2,Tuesday,2,Part One,,,,"(0.00000000, 0.00000000)"
I162014214,00301,Robbery,ROBBERY - STREET,B2,326,,2016-02-22 20:39:00,2016,2,Monday,20,Part One,INTERVALE ST,42.31141864,-71.0796476,"(42.31141864, -71.07964760)"
I162013913,00301,Robbery,ROBBERY - STREET,B2,183,,2016-02-21 21:15:00,2016,2,Sunday,21,Part One,DUDLEY ST,42.32046979,-71.0716195,"(42.32046979, -71.07161950)"
I162013896,00301,Robbery,ROBBERY - STREET,B3,463,,2016-02-21 18:07:00,2016,2,Sunday,18,Part One,ANGELL ST,42.2953458,-71.08790188,"(42.29534580, -71.08790188)"
I162013728,00301,Robbery,ROBBERY - STREET,D4,130,,2016-02-21 03:20:00,2016,2,Sunday,3,Part One,EXETER ST,42.34828759,-71.07891773,"(42.34828759, -71.07891773)"
I162013499,00301,Robbery,ROBBERY - STREET,C6,222,,2016-02-20 01:00:00,2016,2,Saturday,1,Part One,E SECOND ST,42.33732196,-71.03547288,"(42.33732196, -71.03547288)"
I162013422,00301,Robbery,ROBBERY - STREET,C6,214,,2016-02-20 01:58:00,2016,2,Saturday,1,Part One,W BROADWAY,42.336112,-71.04665434,"(42.33611200, -71.04665434)"
I162013259,00301,Robbery,ROBBERY - STREET,B3,481,,2016-02-19 11:00:00,2016,2,Friday,11,Part One,RIVER ST,42.26681254,-71.09566961,"(42.26681254, -71.09566961)"
I162013226,00301,Robbery,ROBBERY - STREET,D4, ,,2016-02-18 14:00:00,2016,2,Thursday,14,Part One,,,,"(0.00000000, 0.00000000)"
I162013149,00301,Robbery,ROBBERY - STREET,D14,801,,2016-02-19 01:35:00,2016,2,Friday,1,Part One,LINDEN ST,42.35540113,-71.13090649,"(42.35540113, -71.13090649)"
I162013113,00301,Robbery,ROBBERY - STREET,A7,30,,2016-02-18 22:05:00,2016,2,Thursday,22,Part One,MAVERICK ST,42.36912985,-71.03659529,"(42.36912985, -71.03659529)"
I162013088,00301,Robbery,ROBBERY - STREET,B2,311,,2016-02-18 20:39:00,2016,2,Thursday,20,Part One,SAVIN ST,42.31680969,-71.0811655,"(42.31680969, -71.08116550)"
I162012866,00301,Robbery,ROBBERY - STREET,A7,6,,2016-02-18 00:27:00,2016,2,Thursday,0,Part One,SAINT ANDREW RD,42.38509556,-71.00430244,"(42.38509556, -71.00430244)"
I162012818,00311,Robbery,ROBBERY - COMMERCIAL,A7,17,,2016-02-17 19:52:00,2016,2,Wednesday,19,Part One,BENNINGTON ST,42.37900759,-71.02790689,"(42.37900759, -71.02790689)"
I162012804,00361,Robbery,ROBBERY - OTHER,E13,912,,2016-02-17 03:00:00,2016,2,Wednesday,3,Part One,CENTRE ST,42.32283759,-71.10096723,"(42.32283759, -71.10096723)"
I162012732,00301,Robbery,ROBBERY - STREET,D4,272,,2016-02-17 15:20:00,2016,2,Wednesday,15,Part One,LENOX ST,42.33504938,-71.07879668,"(42.33504938, -71.07879668)"
I162012601,00301,Robbery,ROBBERY - STREET,A1,94,,2016-02-17 02:18:00,2016,2,Wednesday,2,Part One,CHATHAM ST,42.35969525,-71.05401301,"(42.35969525, -71.05401301)"
I162012572,00301,Robbery,ROBBERY - STREET,D4,903,,2016-02-16 21:48:00,2016,2,Tuesday,21,Part One,SHAWMUT AVE,42.33543394,-71.08076738,"(42.33543394, -71.08076738)"
I162012559,00311,Robbery,ROBBERY - COMMERCIAL,E18,488,,2016-02-16 20:57:00,2016,2,Tuesday,20,Part One,RIVER ST,42.26283035,-71.10809203,"(42.26283035, -71.10809203)"
